
LINEST FOR Y,,,LINEST FOR U,,,LINEST FOR V,
=INDEX(LINEST(A14:A7013;B14:B7013;1;1);1;1),=INDEX(LINEST(A14:A7013;B14:B7013;1;1);1;2),,=INDEX(LINEST(D14:D7013;E14:E7013;1;1);1;1),=INDEX(LINEST(D14:D7013;E14:E7013;1;1);1;2),,=INDEX(LINEST(G14:G7013;H14:H7013;1;1);1;1),=INDEX(LINEST(G14:G7013;H14:H7013;1;1);1;2),,
115,104.654,pink,200,200.809,pink,115,115.322,pink,
113,104.654,pink,200,200.809,pink,113,115.322,pink,
111,104.654,pink,204,200.809,pink,124,115.322,pink,
110,104.654,pink,203,200.809,pink,122,115.322,pink,
116,104.654,pink,203,200.809,pink,125,115.322,pink,
114,104.654,pink,198,200.809,pink,115,115.322,pink,
113,104.654,pink,202,200.809,pink,118,115.322,pink,
114,104.654,pink,201,200.809,pink,121,115.322,pink,
110,104.654,pink,200,200.809,pink,117,115.322,pink,
111,104.654,pink,204,200.809,pink,123,115.322,pink,
110,104.654,pink,204,200.809,pink,120,115.322,pink,
113,104.654,pink,204,200.809,pink,120,115.322,pink,
113,104.654,pink,201,200.809,pink,119,115.322,pink,
109,104.654,pink,204,200.809,pink,122,115.322,pink,
111,104.654,pink,204,200.809,pink,126,115.322,pink,
112,104.654,pink,204,200.809,pink,128,115.322,pink,
114,104.654,pink,201,200.809,pink,125,115.322,pink,
113,104.654,pink,199,200.809,pink,123,115.322,pink,
111,104.654,pink,202,200.809,pink,126,115.322,pink,
113,104.654,pink,201,200.809,pink,121,115.322,pink,
112,104.654,pink,200,200.809,pink,118,115.322,pink,
111,104.654,pink,203,200.809,pink,116,115.322,pink,
112,104.654,pink,200,200.809,pink,109,115.322,pink,
110,104.654,pink,203,200.809,pink,115,115.322,pink,
113,104.654,pink,203,200.809,pink,115,115.322,pink,
109,104.654,pink,201,200.809,pink,114,115.322,pink,
113,104.654,pink,201,200.809,pink,117,115.322,pink,
112,104.654,pink,199,200.809,pink,114,115.322,pink,
110,104.654,pink,202,200.809,pink,110,115.322,pink,
106,104.654,pink,207,200.809,pink,122,115.322,pink,
111,104.654,pink,205,200.809,pink,121,115.322,pink,
109,104.654,pink,203,200.809,pink,121,115.322,pink,
110,104.654,pink,203,200.809,pink,122,115.322,pink,
110,104.654,pink,201,200.809,pink,117,115.322,pink,
109,104.654,pink,204,200.809,pink,119,115.322,pink,
109,104.654,pink,202,200.809,pink,121,115.322,pink,
113,104.654,pink,204,200.809,pink,122,115.322,pink,
110,104.654,pink,200,200.809,pink,119,115.322,pink,
113,104.654,pink,202,200.809,pink,116,115.322,pink,
109,104.654,pink,202,200.809,pink,116,115.322,pink,
112,104.654,pink,201,200.809,pink,121,115.322,pink,
108,104.654,pink,202,200.809,pink,109,115.322,pink,
109,104.654,pink,206,200.809,pink,126,115.322,pink,
112,104.654,pink,201,200.809,pink,115,115.322,pink,
111,104.654,pink,203,200.809,pink,117,115.322,pink,
111,104.654,pink,202,200.809,pink,112,115.322,pink,
112,104.654,pink,202,200.809,pink,118,115.322,pink,
111,104.654,pink,199,200.809,pink,114,115.322,pink,
108,104.654,pink,207,200.809,pink,115,115.322,pink,
114,104.654,pink,200,200.809,pink,116,115.322,pink,
113,104.654,pink,199,200.809,pink,112,115.322,pink,
107,104.654,pink,204,200.809,pink,118,115.322,pink,
106,104.654,pink,206,200.809,pink,124,115.322,pink,
110,104.654,pink,206,200.809,pink,126,115.322,pink,
112,104.654,pink,202,200.809,pink,114,115.322,pink,
109,104.654,pink,203,200.809,pink,115,115.322,pink,
108,104.654,pink,203,200.809,pink,122,115.322,pink,
111,104.654,pink,205,200.809,pink,123,115.322,pink,
110,104.654,pink,203,200.809,pink,117,115.322,pink,
112,104.654,pink,200,200.809,pink,117,115.322,pink,
112,104.654,pink,200,200.809,pink,117,115.322,pink,
110,104.654,pink,203,200.809,pink,113,115.322,pink,
107,104.654,pink,207,200.809,pink,123,115.322,pink,
113,104.654,pink,201,200.809,pink,120,115.322,pink,
113,104.654,pink,199,200.809,pink,114,115.322,pink,
113,104.654,pink,204,200.809,pink,119,115.322,pink,
114,104.654,pink,199,200.809,pink,116,115.322,pink,
112,104.654,pink,201,200.809,pink,118,115.322,pink,
112,104.654,pink,199,200.809,pink,112,115.322,pink,
112,104.654,pink,202,200.809,pink,120,115.322,pink,
112,104.654,pink,202,200.809,pink,116,115.322,pink,
111,104.654,pink,201,200.809,pink,116,115.322,pink,
109,104.654,pink,205,200.809,pink,123,115.322,pink,
111,104.654,pink,202,200.809,pink,118,115.322,pink,
111,104.654,pink,202,200.809,pink,120,115.322,pink,
113,104.654,pink,202,200.809,pink,120,115.322,pink,
109,104.654,pink,202,200.809,pink,119,115.322,pink,
110,104.654,pink,203,200.809,pink,120,115.322,pink,
108,104.654,pink,203,200.809,pink,122,115.322,pink,
114,104.654,pink,202,200.809,pink,122,115.322,pink,
112,104.654,pink,200,200.809,pink,118,115.322,pink,
115,104.654,pink,199,200.809,pink,113,115.322,pink,
107,104.654,pink,204,200.809,pink,122,115.322,pink,
108,104.654,pink,203,200.809,pink,118,115.322,pink,
107,104.654,pink,206,200.809,pink,125,115.322,pink,
107,104.654,pink,203,200.809,pink,120,115.322,pink,
107,104.654,pink,205,200.809,pink,122,115.322,pink,
107,104.654,pink,205,200.809,pink,122,115.322,pink,
111,104.654,pink,206,200.809,pink,118,115.322,pink,
109,104.654,pink,203,200.809,pink,123,115.322,pink,
110,104.654,pink,202,200.809,pink,116,115.322,pink,
114,104.654,pink,202,200.809,pink,122,115.322,pink,
113,104.654,pink,196,200.809,pink,115,115.322,pink,
107,104.654,pink,204,200.809,pink,121,115.322,pink,
110,104.654,pink,206,200.809,pink,128,115.322,pink,
110,104.654,pink,200,200.809,pink,119,115.322,pink,
106,104.654,pink,206,200.809,pink,126,115.322,pink,
111,104.654,pink,205,200.809,pink,119,115.322,pink,
110,104.654,pink,203,200.809,pink,117,115.322,pink,
109,104.654,pink,204,200.809,pink,123,115.322,pink,
106,104.654,pink,206,200.809,pink,125,115.322,pink,
114,104.654,pink,200,200.809,pink,119,115.322,pink,
110,104.654,pink,201,200.809,pink,115,115.322,pink,
114,104.654,pink,202,200.809,pink,116,115.322,pink,
115,104.654,pink,199,200.809,pink,112,115.322,pink,
112,104.654,pink,200,200.809,pink,113,115.322,pink,
111,104.654,pink,202,200.809,pink,122,115.322,pink,
115,104.654,pink,199,200.809,pink,110,115.322,pink,
112,104.654,pink,202,200.809,pink,109,115.322,pink,
111,104.654,pink,200,200.809,pink,117,115.322,pink,
112,104.654,pink,204,200.809,pink,124,115.322,pink,
112,104.654,pink,201,200.809,pink,119,115.322,pink,
109,104.654,pink,202,200.809,pink,120,115.322,pink,
110,104.654,pink,204,200.809,pink,126,115.322,pink,
110,104.654,pink,200,200.809,pink,115,115.322,pink,
113,104.654,pink,202,200.809,pink,116,115.322,pink,
112,104.654,pink,200,200.809,pink,117,115.322,pink,
108,104.654,pink,202,200.809,pink,120,115.322,pink,
105,104.654,pink,206,200.809,pink,127,115.322,pink,
115,104.654,pink,201,200.809,pink,123,115.322,pink,
106,104.654,pink,202,200.809,pink,123,115.322,pink,
114,104.654,pink,201,200.809,pink,109,115.322,pink,
110,104.654,pink,202,200.809,pink,114,115.322,pink,
112,104.654,pink,203,200.809,pink,123,115.322,pink,
109,104.654,pink,203,200.809,pink,124,115.322,pink,
110,104.654,pink,206,200.809,pink,126,115.322,pink,
114,104.654,pink,199,200.809,pink,117,115.322,pink,
111,104.654,pink,202,200.809,pink,119,115.322,pink,
115,104.654,pink,201,200.809,pink,115,115.322,pink,
114,104.654,pink,203,200.809,pink,115,115.322,pink,
113,104.654,pink,201,200.809,pink,119,115.322,pink,
117,104.654,pink,201,200.809,pink,117,115.322,pink,
112,104.654,pink,201,200.809,pink,115,115.322,pink,
115,104.654,pink,201,200.809,pink,114,115.322,pink,
116,104.654,pink,198,200.809,pink,119,115.322,pink,
111,104.654,pink,204,200.809,pink,123,115.322,pink,
110,104.654,pink,204,200.809,pink,124,115.322,pink,
109,104.654,pink,204,200.809,pink,131,115.322,pink,
109,104.654,pink,205,200.809,pink,124,115.322,pink,
113,104.654,pink,202,200.809,pink,122,115.322,pink,
112,104.654,pink,203,200.809,pink,124,115.322,pink,
111,104.654,pink,202,200.809,pink,117,115.322,pink,
112,104.654,pink,203,200.809,pink,113,115.322,pink,
113,104.654,pink,203,200.809,pink,124,115.322,pink,
117,104.654,pink,201,200.809,pink,119,115.322,pink,
117,104.654,pink,199,200.809,pink,114,115.322,pink,
114,104.654,pink,200,200.809,pink,119,115.322,pink,
114,104.654,pink,199,200.809,pink,121,115.322,pink,
111,104.654,pink,203,200.809,pink,122,115.322,pink,
111,104.654,pink,202,200.809,pink,120,115.322,pink,
116,104.654,pink,199,200.809,pink,120,115.322,pink,
111,104.654,pink,202,200.809,pink,118,115.322,pink,
113,104.654,pink,202,200.809,pink,118,115.322,pink,
113,104.654,pink,205,200.809,pink,119,115.322,pink,
111,104.654,pink,204,200.809,pink,124,115.322,pink,
112,104.654,pink,204,200.809,pink,124,115.322,pink,
112,104.654,pink,202,200.809,pink,123,115.322,pink,
113,104.654,pink,202,200.809,pink,124,115.322,pink,
114,104.654,pink,200,200.809,pink,121,115.322,pink,
114,104.654,pink,203,200.809,pink,123,115.322,pink,
109,104.654,pink,202,200.809,pink,122,115.322,pink,
113,104.654,pink,201,200.809,pink,119,115.322,pink,
116,104.654,pink,200,200.809,pink,119,115.322,pink,
111,104.654,pink,201,200.809,pink,120,115.322,pink,
117,104.654,pink,203,200.809,pink,124,115.322,pink,
108,104.654,pink,203,200.809,pink,121,115.322,pink,
113,104.654,pink,203,200.809,pink,126,115.322,pink,
114,104.654,pink,200,200.809,pink,119,115.322,pink,
117,104.654,pink,201,200.809,pink,116,115.322,pink,
117,104.654,pink,197,200.809,pink,116,115.322,pink,
108,104.654,pink,205,200.809,pink,122,115.322,pink,
112,104.654,pink,205,200.809,pink,124,115.322,pink,
116,104.654,pink,200,200.809,pink,117,115.322,pink,
119,104.654,pink,199,200.809,pink,118,115.322,pink,
115,104.654,pink,199,200.809,pink,120,115.322,pink,
113,104.654,pink,200,200.809,pink,123,115.322,pink,
114,104.654,pink,198,200.809,pink,121,115.322,pink,
112,104.654,pink,203,200.809,pink,129,115.322,pink,
115,104.654,pink,201,200.809,pink,120,115.322,pink,
112,104.654,pink,201,200.809,pink,122,115.322,pink,
111,104.654,pink,202,200.809,pink,125,115.322,pink,
113,104.654,pink,202,200.809,pink,120,115.322,pink,
115,104.654,pink,201,200.809,pink,117,115.322,pink,
110,104.654,pink,202,200.809,pink,114,115.322,pink,
111,104.654,pink,206,200.809,pink,124,115.322,pink,
112,104.654,pink,203,200.809,pink,122,115.322,pink,
114,104.654,pink,201,200.809,pink,115,115.322,pink,
113,104.654,pink,202,200.809,pink,117,115.322,pink,
114,104.654,pink,200,200.809,pink,115,115.322,pink,
112,104.654,pink,204,200.809,pink,120,115.322,pink,
110,104.654,pink,202,200.809,pink,123,115.322,pink,
107,104.654,pink,203,200.809,pink,124,115.322,pink,
112,104.654,pink,205,200.809,pink,118,115.322,pink,
116,104.654,pink,201,200.809,pink,119,115.322,pink,
115,104.654,pink,200,200.809,pink,116,115.322,pink,
111,104.654,pink,201,200.809,pink,115,115.322,pink,
112,104.654,pink,205,200.809,pink,123,115.322,pink,
117,104.654,pink,198,200.809,pink,119,115.322,pink,
108,104.654,pink,202,200.809,pink,118,115.322,pink,
105,104.654,pink,208,200.809,pink,126,115.322,pink,
111,104.654,pink,204,200.809,pink,125,115.322,pink,
113,104.654,pink,203,200.809,pink,122,115.322,pink,
115,104.654,pink,199,200.809,pink,110,115.322,pink,
110,104.654,pink,203,200.809,pink,120,115.322,pink,
112,104.654,pink,205,200.809,pink,118,115.322,pink,
111,104.654,pink,202,200.809,pink,115,115.322,pink,
111,104.654,pink,203,200.809,pink,117,115.322,pink,
114,104.654,pink,203,200.809,pink,123,115.322,pink,
108,104.654,pink,201,200.809,pink,123,115.322,pink,
111,104.654,pink,207,200.809,pink,128,115.322,pink,
115,104.654,pink,203,200.809,pink,113,115.322,pink,
115,104.654,pink,201,200.809,pink,119,115.322,pink,
109,104.654,pink,201,200.809,pink,122,115.322,pink,
113,104.654,pink,204,200.809,pink,122,115.322,pink,
112,104.654,pink,201,200.809,pink,122,115.322,pink,
115,104.654,pink,201,200.809,pink,122,115.322,pink,
113,104.654,pink,203,200.809,pink,122,115.322,pink,
114,104.654,pink,199,200.809,pink,121,115.322,pink,
108,104.654,pink,204,200.809,pink,121,115.322,pink,
113,104.654,pink,204,200.809,pink,126,115.322,pink,
115,104.654,pink,200,200.809,pink,119,115.322,pink,
106,104.654,pink,205,200.809,pink,118,115.322,pink,
113,104.654,pink,204,200.809,pink,115,115.322,pink,
115,104.654,pink,198,200.809,pink,112,115.322,pink,
108,104.654,pink,203,200.809,pink,111,115.322,pink,
107,104.654,pink,204,200.809,pink,123,115.322,pink,
110,104.654,pink,202,200.809,pink,120,115.322,pink,
111,104.654,pink,204,200.809,pink,124,115.322,pink,
114,104.654,pink,196,200.809,pink,109,115.322,pink,
112,104.654,pink,203,200.809,pink,111,115.322,pink,
110,104.654,pink,204,200.809,pink,117,115.322,pink,
112,104.654,pink,201,200.809,pink,111,115.322,pink,
107,104.654,pink,205,200.809,pink,113,115.322,pink,
111,104.654,pink,205,200.809,pink,113,115.322,pink,
107,104.654,pink,202,200.809,pink,121,115.322,pink,
106,104.654,pink,205,200.809,pink,127,115.322,pink,
110,104.654,pink,205,200.809,pink,126,115.322,pink,
113,104.654,pink,200,200.809,pink,117,115.322,pink,
110,104.654,pink,201,200.809,pink,122,115.322,pink,
111,104.654,pink,203,200.809,pink,114,115.322,pink,
111,104.654,pink,201,200.809,pink,117,115.322,pink,
111,104.654,pink,205,200.809,pink,117,115.322,pink,
117,104.654,pink,199,200.809,pink,114,115.322,pink,
113,104.654,pink,199,200.809,pink,109,115.322,pink,
111,104.654,pink,203,200.809,pink,114,115.322,pink,
110,104.654,pink,202,200.809,pink,108,115.322,pink,
112,104.654,pink,202,200.809,pink,117,115.322,pink,
111,104.654,pink,201,200.809,pink,111,115.322,pink,
107,104.654,pink,204,200.809,pink,122,115.322,pink,
108,104.654,pink,205,200.809,pink,117,115.322,pink,
112,104.654,pink,202,200.809,pink,118,115.322,pink,
109,104.654,pink,201,200.809,pink,116,115.322,pink,
111,104.654,pink,203,200.809,pink,121,115.322,pink,
110,104.654,pink,203,200.809,pink,117,115.322,pink,
110,104.654,pink,203,200.809,pink,124,115.322,pink,
113,104.654,pink,201,200.809,pink,119,115.322,pink,
108,104.654,pink,203,200.809,pink,120,115.322,pink,
107,104.654,pink,203,200.809,pink,118,115.322,pink,
109,104.654,pink,206,200.809,pink,122,115.322,pink,
112,104.654,pink,198,200.809,pink,118,115.322,pink,
110,104.654,pink,202,200.809,pink,119,115.322,pink,
107,104.654,pink,202,200.809,pink,119,115.322,pink,
110,104.654,pink,205,200.809,pink,119,115.322,pink,
110,104.654,pink,203,200.809,pink,112,115.322,pink,
112,104.654,pink,202,200.809,pink,108,115.322,pink,
104,104.654,pink,205,200.809,pink,122,115.322,pink,
108,104.654,pink,206,200.809,pink,129,115.322,pink,
110,104.654,pink,202,200.809,pink,115,115.322,pink,
110,104.654,pink,204,200.809,pink,117,115.322,pink,
114,104.654,pink,201,200.809,pink,114,115.322,pink,
106,104.654,pink,204,200.809,pink,122,115.322,pink,
108,104.654,pink,203,200.809,pink,123,115.322,pink,
108,104.654,pink,205,200.809,pink,125,115.322,pink,
112,104.654,pink,200,200.809,pink,121,115.322,pink,
108,104.654,pink,203,200.809,pink,121,115.322,pink,
107,104.654,pink,205,200.809,pink,127,115.322,pink,
112,104.654,pink,202,200.809,pink,120,115.322,pink,
107,104.654,pink,202,200.809,pink,114,115.322,pink,
109,104.654,pink,203,200.809,pink,127,115.322,pink,
108,104.654,pink,204,200.809,pink,123,115.322,pink,
109,104.654,pink,203,200.809,pink,119,115.322,pink,
111,104.654,pink,202,200.809,pink,110,115.322,pink,
111,104.654,pink,201,200.809,pink,109,115.322,pink,
111,104.654,pink,202,200.809,pink,115,115.322,pink,
109,104.654,pink,204,200.809,pink,116,115.322,pink,
111,104.654,pink,202,200.809,pink,117,115.322,pink,
115,104.654,pink,199,200.809,pink,112,115.322,pink,
109,104.654,pink,201,200.809,pink,118,115.322,pink,
106,104.654,pink,203,200.809,pink,120,115.322,pink,
112,104.654,pink,206,200.809,pink,123,115.322,pink,
110,104.654,pink,200,200.809,pink,114,115.322,pink,
111,104.654,pink,200,200.809,pink,116,115.322,pink,
112,104.654,pink,202,200.809,pink,118,115.322,pink,
112,104.654,pink,200,200.809,pink,119,115.322,pink,
110,104.654,pink,202,200.809,pink,116,115.322,pink,
109,104.654,pink,206,200.809,pink,123,115.322,pink,
113,104.654,pink,198,200.809,pink,115,115.322,pink,
113,104.654,pink,200,200.809,pink,116,115.322,pink,
108,104.654,pink,201,200.809,pink,117,115.322,pink,
106,104.654,pink,208,200.809,pink,125,115.322,pink,
108,104.654,pink,203,200.809,pink,119,115.322,pink,
109,104.654,pink,204,200.809,pink,120,115.322,pink,
111,104.654,pink,201,200.809,pink,116,115.322,pink,
112,104.654,pink,201,200.809,pink,115,115.322,pink,
112,104.654,pink,201,200.809,pink,114,115.322,pink,
107,104.654,pink,203,200.809,pink,107,115.322,pink,
109,104.654,pink,203,200.809,pink,117,115.322,pink,
107,104.654,pink,204,200.809,pink,121,115.322,pink,
108,104.654,pink,205,200.809,pink,121,115.322,pink,
111,104.654,pink,204,200.809,pink,120,115.322,pink,
111,104.654,pink,199,200.809,pink,109,115.322,pink,
108,104.654,pink,202,200.809,pink,120,115.322,pink,
113,104.654,pink,202,200.809,pink,115,115.322,pink,
110,104.654,pink,202,200.809,pink,116,115.322,pink,
111,104.654,pink,201,200.809,pink,121,115.322,pink,
111,104.654,pink,200,200.809,pink,114,115.322,pink,
113,104.654,pink,201,200.809,pink,115,115.322,pink,
107,104.654,pink,201,200.809,pink,121,115.322,pink,
109,104.654,pink,204,200.809,pink,128,115.322,pink,
112,104.654,pink,201,200.809,pink,117,115.322,pink,
112,104.654,pink,199,200.809,pink,115,115.322,pink,
113,104.654,pink,201,200.809,pink,112,115.322,pink,
111,104.654,pink,203,200.809,pink,109,115.322,pink,
114,104.654,pink,203,200.809,pink,115,115.322,pink,
109,104.654,pink,201,200.809,pink,117,115.322,pink,
112,104.654,pink,204,200.809,pink,121,115.322,pink,
110,104.654,pink,203,200.809,pink,119,115.322,pink,
111,104.654,pink,203,200.809,pink,120,115.322,pink,
115,104.654,pink,203,200.809,pink,113,115.322,pink,
112,104.654,pink,199,200.809,pink,116,115.322,pink,
110,104.654,pink,205,200.809,pink,118,115.322,pink,
111,104.654,pink,204,200.809,pink,118,115.322,pink,
111,104.654,pink,201,200.809,pink,118,115.322,pink,
110,104.654,pink,204,200.809,pink,121,115.322,pink,
111,104.654,pink,203,200.809,pink,122,115.322,pink,
111,104.654,pink,200,200.809,pink,119,115.322,pink,
110,104.654,pink,205,200.809,pink,125,115.322,pink,
107,104.654,pink,206,200.809,pink,121,115.322,pink,
111,104.654,pink,207,200.809,pink,125,115.322,pink,
116,104.654,pink,197,200.809,pink,117,115.322,pink,
109,104.654,pink,203,200.809,pink,121,115.322,pink,
113,104.654,pink,202,200.809,pink,118,115.322,pink,
110,104.654,pink,201,200.809,pink,117,115.322,pink,
111,104.654,pink,204,200.809,pink,121,115.322,pink,
115,104.654,pink,205,200.809,pink,122,115.322,pink,
114,104.654,pink,198,200.809,pink,117,115.322,pink,
112,104.654,pink,201,200.809,pink,119,115.322,pink,
108,104.654,pink,205,200.809,pink,118,115.322,pink,
110,104.654,pink,204,200.809,pink,122,115.322,pink,
110,104.654,pink,203,200.809,pink,119,115.322,pink,
110,104.654,pink,205,200.809,pink,119,115.322,pink,
118,104.654,pink,198,200.809,pink,111,115.322,pink,
112,104.654,pink,199,200.809,pink,113,115.322,pink,
113,104.654,pink,204,200.809,pink,116,115.322,pink,
110,104.654,pink,203,200.809,pink,116,115.322,pink,
107,104.654,pink,205,200.809,pink,127,115.322,pink,
113,104.654,pink,202,200.809,pink,121,115.322,pink,
111,104.654,pink,204,200.809,pink,124,115.322,pink,
115,104.654,pink,202,200.809,pink,115,115.322,pink,
114,104.654,pink,198,200.809,pink,115,115.322,pink,
109,104.654,pink,203,200.809,pink,124,115.322,pink,
113,104.654,pink,203,200.809,pink,116,115.322,pink,
